"삼성디스플레이, 갤노트20 등 홀 디스플레이 화질 성능 입증","삼성디스플레이는 글로벌 안전 인증 회사인 UL(Underwriters Laboratories)로부터 홀 디스플레이 주변부 화질의 균일도면에서 색 편차가 없는 우수 화질을 인정(Hole Area Clarity)을 받았다고 26일 밝혔다.삼성디스플레이가 UL로부터 홀 디스플레이 주변부 화질의 균일도 부문인 'Hole Area Clarity' 검증을 받았다.사진은 검증 로고.  홀 디스플레이란 OLED 패널 중간에 홀(Hole)을 가공해 카메라 렌즈를 투과시키는 기술이다. UL은 최근 삼성전자가 선보인 갤럭시 노트20 울트라와 갤럭시Z 폴드2에 탑재된 120Hz 고속구동 OLED를 대상으로 홀 디스플레이의 카메라 홀 주변부와 다른 부분과의 화질 균일도를 검증했다.  이를 위해 홀 주변부에 12개 포인트를 지정하고 각 포인트별로 색상·밝기·채도를 측정해 그 차이를 비교한 결과 홀 주변부 12개 포인트의 색 편차 지수가 델타E 2 이하로 평가됐다.  델타E는 표시되는 색상과 육안으로 보는 색상의 일치도를 평가하는 지표로 값이 낮을수록 색의 차이가 없음을 나타낸다. '2'보다 작으면 일반적인 육안으로는 구분이 어려운 수준이다.  회사 관계자는 ""이는 삼성디스플레이의 홀 디스플레이 기술과 성능이 업계 최고 수준임을 의미한다""고 말했다. 삼성디스플레이는 홀 주변부 화질의 균일도 검증을 받은 홀 디스플레이를 '아이리스 링(Iris Ring)'으로 명명하고 최적화된 고성능 레이저 공정과 설계 기술을 통해 최고 수준의 화질을 선보였다. 삼성디스플레이 아이리스 링 로고 이러한 화면 성능은 고화질, 고속구동 콘텐츠 사용으로 화질의 균일성이 요구되는 5G 스마트폰에서 필요성이 커지고 있다.  삼성디스플레이는 지난 2019년 갤럭시S10 출시 당시 업계 최초로 홀 디스플레이를 적용했으며 이후 노트 시리즈는 물론 중저가 모델에도 확대 적용하고 있다. 삼성디스플레이 관계자는 ""사용자에게 몰입감을 선사하는 풀스크린을 구현하기 위해서는 홀 디스플레이 기술은 물론 홀 주변부의 화질 성능을 높이는 것이 매우 중요하다""며 ""이번 인증을 통해 삼성의 홀 디스플레이 기술력을 다시 한 번 입증했다""고 말했다."
"롯데멤버스, 고려대와 코로나19 대응 사업모델 발굴","롯데멤버스는 고려대학교와 손잡고 신종 코로나바이러스 감염증(코로나19) 시대에 선제적으로 대응하기 위한 사업모델을 발굴한다고 26일 밝혔다. 롯데멤버스와 고려대 경영대학은 이날 '데이터 기반 비즈니스 모델 발굴을 위한 산학협력' 협약을 체결했다. 협약에 따라 양측은 롯데멤버스의 유통 빅데이터를 활용해 코로나19 이후 온·오프라인 소비 패러다임 변화를 분석하고, 달라진 라이프스타일을 반영한 고객 세분화와 콘텐츠 발굴에 협력할 예정이다. 전형식 롯데멤버스 대표는 ""코로나19 상황이 내년 말까지 지속할 것으로 전망되는 만큼 결과론적 분석에 그치지 않고 즉시 적용 가능한 수행모델 도출이 필요하다고 판단했다""라고 밝혔다."
"아카, 김포 분진중과 인공지능 학습 로봇 뮤지오 공급 계약","  아카에이아이(아카)는 경기도 김포 분진 중학교와 인공지능(AI) 학습 로봇 뮤지오(MUSIO) 공급 계약을 맺었다고 26일 밝혔다. 뮤지오는 아카가 자체 개발한 AI 엔진 '뮤즈'를 탑재한 인공지능 소셜 로봇이다. 딥러닝 알고리즘을 기반으로 대화 문맥과 상황을 인지하고 사용자와의 대화 내용을 기억해 의사소통을 할 수 있다. 분진중은 온·오프라인 영어 독서 교육 프로그램, 팀 티칭 영어 전용 수업, 체인지업 캠퍼스 영어 체험 등 의사소통 중심 영어 특성화 교육을 진행하고 있다. 향후 뮤지오를 활용한 비대면 영어 수업과 방과 후 활동 프로그램 등을 운영하며 학생들의 영어 회화 교육을 지원할 계획이다. 학교 관계자는 ""다양한 영어 교육 활동 요구 및 교육 프로그램에 뮤지오를 활용해 효과적인 성과를 거둘 수 있을 것이라 기대한다""고 말했다. 아카 관계자는 ""혁신학교 및 공립 중학교 위주였던 기존 계약 기관과 달리 사립학교인 분진중과 계약을 체결하며 뮤지오 활용 범위를 확산했다""고 말했다. 앞서 아카는 제주 무릉 초·중학교, 충북 사직초, 제주 금악초와도 뮤지오 도입 계약을 체결한 바 있다."
인천 전역 공유 전기자전거 도입 계획에 군·구 엇갈린 반응,"인천시가 내년부터 인천 전역에 공유형 전기자전거를 도입하는 방안을 추진하는 것을 놓고 기초자치단체별로 엇갈린 반응을 보이고 있다. 자전거도로 등 관련 인프라가 잘 갖춰진 신도시가 있는 지자체는 대체로 도입에 적극적이지만, 구도심 지역 지자체 중에는 안전사고 등이 우려된다는 이유로 망설이는 곳도 있다. 26일 인천시 등에 따르면 시는 내년부터 카카오모빌리티와 함께 인천 10개 군·구 전역에서 전기자전거 '카카오T 바이크' 공유서비스를 제공하는 방안을 추진한다. 시는 군·구별 의견 수렴 등을 거쳐 내년 상반기 중에는 전기자전거 1천∼3천대가량을 지역에 추가 투입해 운영하는 방안을 카카오모빌리티와 협의하고 있다. 이미 인천에서는 연수구가 처음으로 카카오모빌리티와 함께 공유형 전기자전거를 도입해 지역에서 600대를 운영 중이다. 최근에는 서구가 관내 일부 지역에서 전기자전거 공유서비스 시범 운영을 시작한 바 있다. 전기자전거는 서구 지역에 총 500대가 배치됐으며 서구뿐만 아니라 인근 지역인 인천시 중구나 동구 등지에서도 이용할 수 있다. 연수구와 서구는 공유 전기자전거가 별도 거치대 없이 서비스 구역 내 원하는 곳에서 사용할 수 있는 만큼, 대중교통 등과 연계돼 주민들의 교통 편의를 높이는 효과가 있는 것으로 보고 있다. 전기자전거는 스마트폰을 이용해 모바일 애플리케이션으로 위치를 찾은 뒤 자전거에 부착된 QR코드를 찍는 방식으로 잠금을 해제해 이용할 수 있다. 목적지까지 이동한 후 이용을 완료할 때에는 서비스 구역 내 아무 곳에서나 잠금장치를 잠그면 사용 시간 만큼 자동으로 요금이 결제된다. 전기 자전거는 페달을 구르면 전기모터가 작동하는 '페달보조방식(PAS)'으로 구동된다. 비교적 적은 힘을 들여 오르막길에서도 쉽게 운전할 수 있다. 그러나 인천 10개 군·구 가운데 연수구·서구·중구·동구를 제외한 6곳은 공유형 전기자전거를 확대 도입하는 것을 놓고 유보적인 반응을 보인다. 자전거 도로 등 인프라가 제대로 갖춰지지 않은 상황에서 공유 전기자전거를 도입할 경우 안전사고 등이 발생할 위험이 있다는 것이다.중국 상하이의 한 인도에 방치된 고장 난 오포 공유 자전거들  또 공유형 전기자전거가 제대로 관리되지 못할 것이라는 우려를 제기하는 지자체도 있다. 앞서 2018년 1월 부산에 중국 공유 자전거 서비스 기업 오포(ofo)의 자전거가 도입됐으나 1년도 안 돼 서비스를 중단한 이후 도심 곳곳에 흉물처럼 방치되는 일이 있었다. 일부 지자체는 신종 코로나바이러스 감염증(코로나19) 확산에 따라 공유서비스 확대에 대한 불안감을 표현한다. 인천시 관계자는 ""이미 운영 중인 공유 전기자전거에 대해서는 코로나19 예방을 위해 철저히 방역해달라고 민간업체 측에 요청하고 있다""며 ""앞으로 민간업체의 보급 계획에 맞춰 내년 상반기 중에는 인천 전역에 공유 전기자전거를 도입하기 위한 협약 체결을 완료하는 것을 목표로 하고 있다""고 말했다."
 여전히 익스플로러 쓰는데…내년에 사라질까," 익숙한 파란색의 알파벳 소문자 'e'. 1995년 출시된 웹브라우저 인터넷 익스플로러(IE) 로고죠. 지난 17일 마이크로소프트(MS)가 IE 11에 대한 앱과 서비스 지원을 중단한다고 밝혔는데요.  이에 따라 내년 8월 17일부터 IE 11에서 워드와 엑셀 등을 포함한 MS 365를 쓸 수 없게 됩니다.  MS는 신형 브라우저 엣지 지원을 강화할 예정입니다. IE 자체가 중단되는 것은 아니지만 핵심 서비스에 대한 지원이 종료돼 앞으로 IE를 쓰기 어려울 수 있다는 의견이 나오고 있습니다. IE는 크롬과 파이어폭스 등 다른 브라우저들이 출시되며 시장 점유율이 점차 줄어들었는데요.  글로벌 시장조사기관 스탯카운터에 따르면 지난 7월 기준 IE 시장 점유율은 미국 2.82%, 영국 1.62%인 것과 비교해 한국이 6.78%로 높은 편입니다.  유독 한국에서 IE 사용이 많은 이유는 관공서 홈페이지에서 공인인증서 사용을 위해 플러그인(특정 프로그램에 없는 새로운 기능을 실행하고자 끼워 넣는 부가 프로그램)을 쓰고 있기 때문입니다. 대부분 플러그인 중 액티브X를 쓰고 있는데요. 문제는 액티브X가 윈도 기반 인터넷 익스플로러에서만 작동된다는 점입니다. 최근 정부가 올해 말까지 모든 공공기관 플러그인을 없애겠다고 결정했는데요. 행정안전부에 따르면 6월 기준 공공 웹사이트 447개가 플러그인을 사용하고 있습니다.  여전히 IE에 최적화된 사이트가 있는데요 금융위원회와 금융감독원의 e-금융민원센터 사이트는 크롬으로 접속하면 민원 신청 등 일부 서비스가 작동하지 않습니다. IE 10 이하 웹 브라우저는 보안에 취약해 해킹 등 사이버 위협에 쉽게 노출된다는 지적도 있었죠.  박진호 숭실대학교 소프트웨어학부 교수는 ""보안 업데이트가 되지 않는다면 랜섬웨어라든가 악성 코드에 감염될 가능성이 높다""며 ""사실상 보안 문제로 인터넷 익스플로러를 사용하기 더욱 힘들어지지 않을까 생각한다""고 말했습니다.  박 교수는 또 ""이제는 PC, 태블릿, 모바일 구분 없이 다양한 곳에서 사용 가능한 인터넷 브라우저가 있어야 한다""며 ""국내에서 개발된 자체 플랫폼이나 인터넷 브라우저 개발과 보급, 확산이 필요할 것""이라고 덧붙였습니다.  지난 25년간 자리를 지켜온 인터넷 익스플로러. 앞으로 익스플로러를 쓰는 사용자들을 볼 수 없게 될까요? 박성은 기자 한명현 인턴기자 / 내레이션 이성원 인턴기자 "
"모바일 Btv 4명 동시접속에 방송사들 반발…""계약 위반""","SK브로드밴드가 OTT(온라인 동영상 서비스)에 대응해 내놓은 IPTV '모바일 4명 동시접속' 서비스가 출범 1달도 안 돼 방송사들의 집단 반발을 불러일으키고 있다. 26일 방송가에 따르면 지상파와 종편, CJ ENM 등 다수의 콘텐츠제공사업자(CP)는 '모바일 Btv'의 무료 ID 제공과 관련해 SK브로드밴드에 최근 1~2차례 항의 공문을 발송했다. SK브로드밴드는 지난달 자사 Btv 서비스를 '러블리(Lovely) Btv'로 개편하며 '모바일 Btv' 서비스를 선보였다. 이 서비스는 IPTV인 Btv의 콘텐츠를 모바일 기기에서도 시청할 수 있게 하는 것으로, 최대 4명이 계정을 나눠 쓸 수 있도록 했다. 방송사들은 '모바일 Btv'의 '4계정 서비스'가 계약 위반에 해당한다는 것을 인지하고 지난달 시정 요구 공문을 보냈으나 시정되지 않았고, 이에 최근 추가로 SK브로드밴드에 관련 내용을 담은 공문을 발송한 것으로 전해졌다. 한 방송사 관계자는 ""원래는 계정 1개만 (동시)접속이 가능했고 이는 계약 사항인데도 SK브로드밴드에서 임의로 4개 계정까지 오픈했다""고 말했다. 또 다른 방송 관계자는 ""방송사 콘텐츠를 사업자 허락 없이 릴리즈해서 현재 소송 직전에 와 있는 상황""이라고 분위기를 전했다. 하나의 계정을 최대 4명까지 동시접속이 가능하도록 나눠 쓰는 것은 넷플릭스나 왓챠 등 OTT 이용자들 사이에선 이미 당연하게 받아들여지는 멤버십이다.  한 방송가 관계자는 ""방송사와 협의 없이 한 계정을 4명이 나눠 쓰게 한다는 것은 방송 콘텐츠를 4분의 1로 헐값에 넘겨버리는 것""이라며 ""가격을 제대로 쳐주지 않고 통신의 결합 상품 정도로 콘텐츠를 취급하는 발상""이라고 비판했다."
평범한 대학 생활 가을에는 할 수 있을까…우울한 20학번,"""같은 과 동기들 얼굴을 2학기에는 볼 수 있을 거라 생각했는데, 이제 올해 안에는 볼 수 있을지 모르겠네요""(건국대 20학번 재학생 김모씨) 신종 코로나바이러스 감염증(코로나19) 재확산 여파로 서울 시내 주요 대학들이 2학기 강의도 당분간 비대면 온라인 수업으로 대체하기로 하면서 첫 학기를 모니터 앞에서 보낸 20학번 신입생들의 허탈감은 커지고 있다. 2학기에 대면 강의를 확대하겠다는 방침을 내놓았던 서울 시내 주요 대학들은 광복절 이후 사랑제일교회 교인들을 중심으로 수도권 내 확진자가 폭증하자 수업을 당분간 비대면으로 전환했다. 서울 지역 주요 대학 중에서는 연세대가 10월 말까지 강의를 전면 온라인 강의로 전환한 것을 시작으로 건국대·경희대·서강대·한양대·한국외대 등이 9월 개강 후 수업 전체를 짧게는 2주에서 길게는 한 달 이상 비대면 강의로 하기로 했다. 그러나 코로나19 재확산 추세가 9월까지 지속할 경우 이런 비대면 강의 시행 기간도 연장될 수 있다는 전망이 나온다. 2학기에는 캠퍼스에서 친구와 선배들을 만날 수 있으리라 기대했던 20학번 학생들은 실망감을 감추지 못했다. 연세대 20학번 김모(19)씨는 ""2학기에는 사정이 나아질 거라고 생각했는데 다시 1학기 초와 같은 상황으로 돌아간다니 허무하다""며 ""거의 집에만 있다 보니 인간관계가 고교 시절보다 더 좁아진 느낌""이라고 말했다. 그는 ""주위 친구들도 대학생이 된 자신의 모습을 생각하고 작년까지 힘든 수험생활을 견뎠을 텐데, 정작 작년보다 더 우울한 시간을 보내 힘들어한다""고 한숨을 내쉬었다. 특히 신입생 오리엔테이션(OT)이나 MT, 축제, 동아리 활동 등을 전혀 즐기지 못해 아쉽다는 반응이 많았다. 지난 7월 학교 동아리에 들어갔다는 경희대 20학번 정모(19) 씨는 ""다음 학기 초 예정돼있던 모임, 행사가 전부 취소되고 단체 대화방에서만 소통하고 있다""며 ""2학기에는 캠퍼스에서 자연스럽게 많은 사람과 친해질 수 있을 거라고 생각했는데 학교측 조치는 이해가 가지만 억울하다""고 말했다. 건국대 20학번 김모(20)씨도 ""대학에서 신입생으로서 할 수 있는 활동을 하나도 하지 못하고 1학년이 지나가는 것 같아 박탈감을 느낀다""며 ""코로나19가 빨리 종식돼서 하루빨리 '평범한' 대학생활을 하고 싶다""고 답답함을 드러냈다. 길어진 '비대면 대학생활'에 재학 중 다시 수능을 준비하는 이른바 '반수'를 결심하는 비율도 늘어났다. 교육평가기관 유웨이가 지난달 말 2020학년도 수능을 치른 대학신입생 738명을 상대로 '반수' 의향을 조사한 결과, 절반에 이르는 46.5%가 '반수를 할 생각이 있다'고 응답했다. jujuk@yna.co.kr"
5G품질·고가논란에…자급제 갤노트20구매자 LTE 알뜰폰 선택,"삼성전자의 플래그십 스마트폰 갤럭시노트20의 자급제 모델이 인기를 끌면서 알뜰폰 시장이 활기를 띠고 있다. 5G 서비스와 요금에 불만을 가진 소비자들이 자급제 갤럭시노트20으로 저렴한 알뜰폰 LTE 요금제에 가입하는 경우가 늘어난 것으로 풀이된다. 26일 통신업계에 따르면 이달 들어 24일까지 알뜰폰 업체들의 번호이동(MNP) 가입자는 6천320명 증가한 것으로 잠정 집계됐다.  아직 8월이 끝나기도 전이지만 전월 6천216명보다 늘어난 것은 물론 올해 들어 최고치를 기록했다. 이에 따라 올해 1월에만 1만명 넘게 번호이동 가입자가 감소하는 등 부진을 거듭하던 알뜰폰 시장은 6월부터 3개월 연속으로 5천명 이상 번호이동 가입자가 증가하는 등 회복세를 보이고 있다. 반면 이동통신 3사의 번호이동 가입자는 일제히 감소했다. SK텔레콤이 3천321명으로 가장 많이 감소했고, 이어 KT 1천663명, LG유플러스 1천336명 줄어들었다. KT와 LG유플러스 모두 올해 들어 가장 큰 폭의 감소세를 보이는 등 이런 추세라면 8월이 끝날 때 통신 3사 합계로 올해 최대 월간 감소치를 기록할 것이라는 전망도 나온다. 업계는 이달 출시한 갤럭시노트20의 자급제 물량이 통신 3사를 떠나 대거 알뜰폰에 가입한 것으로 분석했다. 통신사의 5G 서비스에 대해 품질 및 고가 요금 논란이 끊이지 않자 어떤 통신 서비스든지 가입이 가능한 자급제 모델로 저렴하고 품질에도 문제가 없는 알뜰폰 LTE 요금제를 찾는 소비자가 늘어났다는 것이다. 업계 관계자는 ""8월 휴대전화 판매 1위는 단연 갤럭시노트20으로, 이들 중 자급제 물량이 늘어나면서 알뜰폰 가입자도 늘었다""며 ""자급제 소비자들은 대체로 통신요금도 싼 것을 찾는 경향이 있다""고 설명했다. 실제로 이달 14~21일 국내 갤럭시노트20의 개통량이 43만2천대를 기록했는데, 이 중 자급제 물량이 10% 중반대로 높아졌다. 이는 전작인 갤럭시노트10의 자급제 물량 비중이 10% 전후였던 데 비해 상승한 것으로, 갤럭시 시리즈 전체로도 최고 기록이다. 업계의 한 관계자는 ""5G 서비스가 상용화 1년이 넘도록 소비자들로부터 좋은 평가를 받지 못한 결과""라며 ""통신사는 5G 품질을 개선하고 요금을 낮춰야 하며 제조사는 5G 외에 LTE용으로도 모델을 늘려 소비자 편익을 개선해야 한다""고 말했다."
IPO 대어 카카오게임즈 기업가치는…오늘부터 이틀간 수요예측,"올해 하반기 기업공개(IPO) 시장의 기대주로 꼽히는 카카오게임즈의 기업가치에 대한 관심이 높아지고 있다. 금융투자업계에서는 최근 공모주 투자에 대한 관심이 큰 만큼 대체로 상장 이후 카카오게임즈의 주가 상승을 예상하지만, 단순히 단기 주가 급등을 기대하기보다는 신중한 투자 판단이 필요하다는 지적도 나온다. 26일 금융감독원 전자공시시스템(DART)과 금융투자업계에 따르면 카카오게임즈는 이날부터 이틀간 기관투자자 대상 수요예측을 진행해 공모가를 확정한다. 공모 희망가 범위는 2만∼2만4천원으로, 이를 기준으로 산출한 상장 후 예상 시가총액은 약 1조5천억∼1조8천억원 규모다. 만일 공모가가 희망 범위 최하단으로 결정된다고 해도 시가총액은 최소 1조5천억원으로, 단숨에 코스닥시장 시총 20위권 규모를 달성하게 된다. 상장 당일 시초가가 공모가의 90∼200% 사이에서 형성되는 점을 고려하면 실제 시가총액은 이보다 더욱 늘어날 가능성이 크다. 상장에 대한 기대감이 반영됨에 따라 장외 시장에서는 이보다 높은 시세가 형성됐다. 장외매매 중개업체 38커뮤니케이션에 따르면 카카오게임즈의 장외 거래가격은 지난 24일 현재 6만3천500원을 가리켰다. 이는 현재 공모 희망가 범위(2만∼2만4천원)의 최대 3.2배에 달하는 수준이다. 이소중 SK증권 연구원은 ""카카오게임즈의 공모 희망가 기준 예상 시가총액은 장외 시가총액을 현저히 밑도는 규모""라면서 ""이에 따라 공모주를 확보하기 위한 막대한 자금이 유입되어 높은 청약 경쟁률이 형성될 것""이라고 예상했다. 최근 공모주 시장의 풍부한 유동성과 투자자들의 높은 관심 등을 고려할 때 카카오게임즈가 상장 이후 단숨에 장외 가격 수준으로 급등하면서 '제2의 SK바이오팜'으로 떠오를 가능성도 제기된다. 앞서 SK바이오팜은 국내 증시 사상 역대 최대인 31조원의 증거금을 모집하며 화려하게 증시에 입성한 뒤 코스피 기업 사상 처음으로 상장 첫날 '따상'(공모가 2배 가격 시초가 후 상한가) 이후 연속 상한가를 기록했다. 이민아 대신증권 연구원은 ""공모가 희망 범위로 산출한 카카오게임즈의 2021년 기준 주가수익비율(PER)은 12.2∼14.7배로 글로벌 동종 기업과 비교해 낮은 수준""이라며 ""공모 이후 주가 상승 여력은 충분하다고 본다""고 진단했다. 다만 실제 투자 시에는 단기 주가 급등을 기대하기보다 기업의 밸류에이션(평가가치) 및 회사 실적 등을 종합적으로 고려해야 한다는 지적도 나온다. 최종경 흥국증권 연구원은 ""장외 (주식) 가격은 사실 공신력 있는 가격으로 보기는 좀 어렵다""면서 ""물론 시장가격의 하나로 참고는 할 수 있겠지만, 상장 전 장외시장 주가는 일반적으로 공모시장의 공모가보다 비싸게 거래되는 경향이 있다""고 지적했다. 최 연구원은 ""비상장 시장에서 거래되는 가격이 틀렸다는 게 아니라, 아직 이 주식이 시장에 상장한 게 아니기 때문에 현시점에서 어느 가격이 기업가치에 부합한다고 이야기하기는 어려운 상황이라는 것""이라고 덧붙였다. 김진구 KTB투자증권 연구원은 ""현재 자체 (게임) 개발 비중이 작다는 점과 해외 재계약 등 변수를 고려할 때 지금은 카카오게임즈에 밸류에이션을 추가로 부여하긴 어려운 상황""이라고 지적했다. 그러면서 이 회사의 적정 기업가치를 2조1천억원으로 제시했다. 카카오게임즈는 코스피 상장사 카카오의 게임 전문 자회사로 지난 2016년 4월 출범했다. 일반 투자자 대상 청약은 내달 1∼2일 진행한다. 주관사는 한국투자증권과 삼성증권이 맡았다."
"""이공계 인재 유출 심각…2년 만에 해외 취업 60% 증가""","4차 산업혁명의 주역이 될 이공계 인력의 해외 취업 비중이 대폭 늘어 우수 인력이 유출될 우려가 있다는 지적이 제기됐다. 국회 과학기술방송통신위원회 소속 더불어민주당 전혜숙 의원이 26일 과기정통부로부터 제출받은 '이공계 인력의 국내외 유출입 수지와 실태' 보고서에 따르면 2017년 대졸 이상 이공계 직종 해외 취업자 수는 3만9천853명으로, 2년 전 2만3천879명에 비해 60%나 늘었다. 반면 이공계 외국인이 국내에 취업하는 비중은 2014년 4천944명에서 2018년 4천596명으로 오히려 줄었다. 결과적으로는 우수 이공계 인력이 증발한 셈이다. 보고서에 따르면 미국 내 해외 국적 취업자 수는 2015년 3백만여 명에서 2017년 3백2십만여 명으로 늘었고, 일본내 외국인 취업인력의 경우도 2008년부터 10년간 약 100만 명이 급증했다. 보고서는 또 ""중국이 아시아권 대부분의 박사학위 인력을 흡수하는 등 최근의 고급 과학기술인력 유치에 매진하고 있다""고 지적했다. 전 의원은 ""과학기술 연구는 사람이 하는 것""이라며 ""국내외 인재들을 확보할 방안을 찾아 올해 국정감사 등 상임위 활동에서 실현시키겠다""고 말했다."
"한의협 ""한의약 비하 가짜뉴스, 법적 조치 나설 것""","한의사단체가 한의약과 한의사를 비하하는 온라인 가짜뉴스에 대해 칼을 빼 들었다. 대한한의사협회는 25일 온라인 기자회견을 열고 인터넷 포털사이트와 사회관계망 서비스(SNS) 등에서 첩약 건강보험 급여화 시험사업 실시 등과 관련해 한의약을 비하하는 게시글이 돌아다니고 있다며 이같이 밝혔다.  한의협은 ""이런 게시글 대부분이 의사 단체의 이름으로 버젓이 배포돼 무차별 확산하면서 한약에 대한 신뢰도를 떨어뜨리고 한의사를 험담하는 내용으로 번지고 있다""고 말했다.  특히 첩약 급여화 시범사업과 관련한 가짜뉴스가 심각하다고 지적했다.  한의협은 '항암제도 비급여라서 못 쓰고 죽어가는 환자들도 있는데 검증도 안 된 한약에 세금을? 중금속 허용치 50배 높은 한약을 급여화한다고?'라는 게시글을 구체적으로 언급했다.  이들은 ""최근 항암제에 대한 급여가 점차 증가하고 있음에도, 마치 첩약 때문에 항암제의 건강보험 적용이 가로막혀 있는 것처럼 국민과 언론을 호도하고 있다""고 비판했다.  또 ""식품의약품안전처의 철저한 감독하에 관리되고 있는 의약품용 한약재의 안전성과 유효성을 애써 외면하고 있다""며 의료계의 한약 검증 관련 비판을 반박했다.  아울러 ""정부는 첩약 건강보험 시범사업이 성공적으로 진행돼 국민의 건강증진에 도움이 되도록 하라""고 촉구했다. "
"부천시, 국내 첫 주차로봇 나르카 시연…내년 2월 정식 운영",25일 오전 경기도 부천시 중동 계남고가차로에 마련된 주차로봇 시험운영장에서 주차로봇 '나르카'가 공개되고 있다. 이 주차로봇은 직육면체 형태로 차량을 들어 올린 뒤 주차면까지 옮기는 방식으로 구동되며 주차장의 효율을 30%가량 상승시키는 효과가 있다고 부천시는 설명했다. 부천시는 10월부터 시범운영을 시작할 계획이다. 2020.8.25 tomatoyoon@yna.co.kr (부천=연합뉴스) 윤태현 
"日라인·야후 지주사 A홀딩스, 이해진 네이버 창업자가 이끈다(종합2보)","일본 인터넷 업계의 양대 산맥인 라인과 야후 재팬을 지배할 지주회사인 'A홀딩스'를 네이버를 창업한 이해진 글로벌투자책임자(GIO)가 이끈다.  25일 IT업계에 따르면 양측은 최근 합작 법인의 이름과 이사회 구성안 등을 확정했다.  합작 법인 'A홀딩스'는 네이버와 소프트뱅크가 50대 50 지분을 가진 조인트벤처(JV)로, 소프트뱅크의 자회사 'Z홀딩스'를 지배하는 최대 주주가 된다. 중간 지주회사 격인 Z홀딩스는 라인과 야후재팬의 지분을 각각 100% 보유한다.  통합을 위해 네이버의 일본 지사인 네이버 제이허브와 소프트뱅크는 라인의 주식을 공개 매수 중이다.  A홀딩스에서는 이해진 GIO가 이사회 회장 겸 공동대표를, 소프트뱅크의 미야우치 켄 최고경영자(CEO)가 공동대표를 각각 맡는다. 두 사람 외에 라인 황인준 최고재무책임자(CFO)와 소프트뱅크 후지하라 가즈히코 CFO가 이사로 합류한다. 이사 1명을 소프트뱅크가 추가 선임하면 총 5명의 이사진이 꾸려진다. 이사회의 리더는 네이버에서 맡지만, 이사 수는 소프트뱅크 측이 1명 더 많은 셈이다.  일본의 '국민 메신저' 라인과 최대 포털 야후는 지난해 11월 경영 통합을 결정했다. 이를 통해 미국과 중국이 주도하는 글로벌 인터넷 업계에서 대항마가 되겠다는 전략이다. 양측은 각자 사업 영역에서 시너지를 추구하면서 인공지능(AI)·커머스(상거래), 핀테크·광고·온오프라인 연계(O2O) 등 여러 방면에서 사업을 적극적으로 확장할 계획이다. 라인과 야후의 경영통합은 최근 일본과 대만 당국의 승인을 받았으며, 내년 3월 마무리될 예정이다. 애초 올 하반기를 목표로 했으나 신종 코로나바이러스 감염증(코로나19) 사태 때문에 조금 미뤄졌다. 손정의 소프트뱅크 회장(오른쪽)과 이해진 네이버 글로벌투자책임자.  "
"""자율주행차, 교통소외·택배기사 노동환경 개선에 활용해야""","자율 주행 자동차를 새로운 사업모델로 개발하는 것 외에도 사회적 문제를 해결하는 수단으로 활용해야 한다는 주장이 나왔다. 한국과학기술단체총연합회(과총)가 25일 온라인으로 개최한 '자율주행자동차 과연 안전한가' 포럼에서 발표를 맡은 이재관 한국자동차연구원(KATECH) 스마트카연구본부 본부장은 자율주행차를 교통이 불편한 소외 지역에 투입, 공공성을 강화하는 방안을 제안했다. 그는 ""노령층 외에 사람이 많이 살지 않는 지역은 대중교통을 이용하기가 어렵다""며 ""상대적으로 운임 비용이 저렴한 자율주행차를 셔틀버스나 자율택시 등으로 활용하면 교통 소외를 해소할 수 있다""고 설명했다. 자율주행차 운전기사는 없지만 운용사 센터가 셔틀을 관리하는 방법으로 이용 승객 파악, 도착시각 안내, 도로상 장애물 감지 등을 확인할 수 있다는 구상이다. 신종 코로나바이러스 감염증(코로나19)으로 인해 택배 수요는 늘고 운송 기사는 줄어드는 상황에서 자율주행차를 택배기사 노동 환경 개선 수단으로 활용할 것을 제안하기도 했다. 이 본부장은 ""자율주행차를 활용해 원하는 시간대에 비대면으로 택배를 받을 수 있게 된다면 범죄나 개인정보 유출 같은 문제도 막을 수 있을 것""이라고 말했다.  다만 자율주행차 상용화를 위해 넘어야 할 산은 여전히 많다.  자율주행차 기술은 0∼5단계까지 6단계로 분류된다. 5단계 '완전 자율주행'은 사람이 자동차에 탑승하지 않아도 스스로 움직일 수 있는 상태를 일컫는다. 미국 테슬라와 우버 등 대다수 자율주행차 업체는 3∼4단계 수준의 자율주행 시험을 진행 중이다.  이 본부장은 자율주행차로 인한 교통사고가 일어날 경우 책임 소재를 묻는 법 제도나 보험상품이 미비한 점을 지적했다. 그는 ""차량·도로교통 인프라·법 제도에 대한 불안감을 해소해야 자율주행차 상용화를 이룰 수 있다""며 ""기술개발과 더불어 자율주행차 사고가 발생할 경우 사고 규명 등을 확실히 할 수 있는 법 제도가 정비돼야 한다""고 덧붙였다."
순천 유·초·중 원격수업 전환…다중시설 운영중단,2021 대학수학능력시험을 100일 앞둔 25일 오후 신촌에 위치한 종로학원 강북본원에서 강사들이 실시간 원격수업을 진행하고 있다. 2020.8.25 hama@yna.co.kr (순천=연합뉴스) 형민우 
